problem_id,problem_title,problem_solved,category,submit_id,user_id,result,memory,time,language,code
 1330번,두 수 비교하기,49.753%,구현,91574230,sjpark0306,컴파일 에러,,,Python 3,"a, b = map(int, input().split)
if a>b :
    print('>')
elif a==b :
    print('==')
else a<b :    
    print('<')"
 1330번,두 수 비교하기,49.753%,구현,91570881,greengamja,맞았습니다!!,32412,36,Python 3,"a, b = map(int, input().split())

if a > b:
    print("">"")
elif a < b:
    print(""<"")
else:
    print(""=="")"
 1330번,두 수 비교하기,49.753%,구현,91570843,greengamja,런타임 에러 (NameError),,,Python 3,"a, b = map(int, input(),split())

if a > b:
    print("">"")
elif a < b:
    print(""<"")
else:
    print(""=="")"
 1330번,두 수 비교하기,49.753%,구현,91570313,rmrqhr17,맞았습니다!!,32412,36,Python 3,"a,b=map(int, input().split())
if a>b:
    print("">"")
elif a<b:
        print(""<"")
else:
            print(""=="")"
 1330번,두 수 비교하기,49.753%,구현,91570303,rmrqhr17,컴파일 에러,,,Python 3,"a,b=map(int, input().split())
if a>b:
    print("">"")
    elif a<b:
        print(""<"")
        else:
            print(""=="")"
 1330번,두 수 비교하기,49.753%,구현,91570213,rmrqhr17,틀렸습니다,,,Python 3,"a,b=map(int, input().split())
if a>b:
    print('>') 
elif a<b:
    print('<')
else:
    print('=')
        "
 1330번,두 수 비교하기,49.753%,구현,91569972,rmrqhr17,컴파일 에러,,,Python 3,"a,b=map(int, input().split())
if a>b:
    print("">"")
    elif a==b:
        print(""="")
        else a<b:
            print(""<"")"
 1330번,두 수 비교하기,49.753%,구현,91569894,rmrqhr17,컴파일 에러,,,Python 3,"a,b=map(int, input().split())
if a>b:
    print("">"")
    elif a=b:
        print(""="")
        else a<b:
            print(""<"")"
 1330번,두 수 비교하기,49.753%,구현,91569841,rmrqhr17,컴파일 에러,,,Python 3,"a,b=map(int, input().split())
if a>b
 print("">"")
    elif a=b
    print(""="")
    else a<b
    print(""<"")"
 1330번,두 수 비교하기,49.753%,구현,91567774,youngjae2525,맞았습니다!!,32412,36,Python 3,"a, b = map(int, input().split())

if(a == b):
  print(""=="")
if(a>b):
  print("">"")
if(a<b):
  print(""<"")"
 1330번,두 수 비교하기,49.753%,구현,91567371,mpqe8754,맞았습니다!!,32412,36,Python 3,"a, b = map(int, input().split())

if a > b:
    print("">"")
if a < b:
    print(""<"")
if a == b :
    print(""=="")"
 1330번,두 수 비교하기,49.753%,구현,91566992,math4112,맞았습니다!!,32412,36,Python 3,"A, B = input().split()
A, B = int(A), int(B)
if A > B:
    print('>')
elif A < B:
    print('<')
else:
    print('==')"
 1330번,두 수 비교하기,49.753%,구현,91566788,dowon06,맞았습니다!!,32412,40,Python 3,"A,B = map(int,input().split())
if A > B :
    print('>')
elif A < B:
    print('<')
else:
    print('==')"
 1463번,1로 만들기,33.417%,다이나믹 프로그래밍,91571606,choyun0904,맞았습니다!!,40224,460,Python 3,"n = int(input())

d = [0] * (n+1)

for i in range(2, n+1):
  d[i] = d[i-1] + 1

  if i % 2 == 0:
    d[i] = min(d[i], d[i//2] + 1)
  if i % 3 == 0:
    d[i] = min(d[i], d[i//3] + 1)

print(d[n])"
 1463번,1로 만들기,33.417%,다이나믹 프로그래밍,91571551,choyun0904,틀렸습니다,,,Python 3,"n = int(input())

d = [0] * (n+1)

for i in range(2, n+1):
  d[i] = d[i-1] + 1

  if i % 2 == 0:
    d[i] = min(d[i], d[i//2] + 1)
  if i % 3 == 0:
    d[i] = min(d[i], d[i//3] + 1)

print(d[10])"
 1463번,1로 만들기,33.417%,다이나믹 프로그래밍,91570853,hmy940424,맞았습니다!!,42396,96,Python 3,"from collections import deque

N = int(input())

q = deque()
q.append((N, 0))

v = [0 for _ in range(N+1)]

while q:
    num, cnt = q.popleft()
    
    if num == 1:
        print(cnt)
        break

    if num % 2 == 0:
        if not v[num // 2]:
            v[num // 2] = 1
            q.append((num // 2, cnt + 1))
    if num % 3 == 0:
        if not v[num // 3]:
            v[num // 3] = 1
            q.append((num // 3, cnt + 1))
    if num > 1:
        if not v[num - 1]:
            v[num - 1] = 1
            q.append((num - 1, cnt + 1))
"
 1463번,1로 만들기,33.417%,다이나믹 프로그래밍,91551676,minsu1255,맞았습니다!!,118552,116,PyPy3,"import sys
input = sys.stdin.readline

# Input
N = int(input())

# Variables
dp = [0 for _ in range(N+1)]

# Solution
def solution():
    global dp

    for i in range(2, N+1):
        dp[i] = dp[i-1] + 1

        if i % 2 == 0:
            dp[i] = min(dp[i], dp[i//2] + 1)

        if i % 3 == 0:
            dp[i] = min(dp[i], dp[i//3] + 1)
    
# Main
solution()

# Output
print(dp[N])"
 1463번,1로 만들기,33.417%,다이나믹 프로그래밍,91549814,pythonmin,맞았습니다!!,40224,440,Python 3,"# DP 사용
N = int(input())

# N 크기 만큼 DP 배열 생성
dp = [0] * (N + 1)

# 미리 반복문을 통해 DP 배열의 값을 채워둠 - 작은 값부터 차곡차곡 값을 채워 나감
for i in range(2, N + 1):
    # 3가지 방식의 경우의 수를 구하고 최솟값을 DP에 저장
    dp[i] = dp[i-1] + 1

    if i % 2 == 0:
        dp[i] = min(dp[i], dp[i // 2] + 1)

    if i % 3 == 0:
        dp[i] = min(dp[i], dp[i // 3] + 1)

# 정답 출력
print(dp[N])"
 1463번,1로 만들기,33.417%,다이나믹 프로그래밍,91543611,wsh02144,틀렸습니다,,,Python 3,"count=0
x=int(input())
while x!=1:
    if x%3==0:
        x//=3
    elif x%2==0:
        if (x-1)%3==0:
            if x//4>(x-1)//3:
                x-=1
            else:
                x//=2
        else:
            x//=2
    else:
        x-=1
    count+=1
print(count)"
 1463번,1로 만들기,33.417%,다이나믹 프로그래밍,91543002,wsh02144,틀렸습니다,,,Python 3,"count=0
x=int(input())

while x!=1:
    if x%3==0:
        x//=3
    elif x%2==0:
        if (x-1)%3==0:
            x-=1
        else:
            x//=2
    else:
        x-=1
    count+=1
print(count)"
 1463번,1로 만들기,33.417%,다이나믹 프로그래밍,91542855,wsh02144,틀렸습니다,,,Python 3,"count=0
x=int(input())

while x!=1:
    if x%3==0:
        x//=3
    elif x%2==0:
        if (x-1)%3==0:
            x-=1
        else:
            x-=1
    else:
        x-=1
    count+=1
print(count)"
 1546번,평균,50.349%,"수학, 사칙연산",91575861,dmswl13,맞았습니다!!,32412,40,Python 3,"subject = int(input())
scores = list(map(int, input().split()))
M = max(scores)

for i in range(subject):
    scores[i] = scores[i]/M*100

print(sum(scores)/subject)"
 1546번,평균,50.349%,"수학, 사칙연산",91573013,mongsilyee123,맞았습니다!!,32412,44,Python 3,"N = int(input())
score = list(map(int,input().split()))
Max = max(score)
print(sum([s/Max*100 for s in score])/N)"
 1546번,평균,50.349%,"수학, 사칙연산",91571901,hyubb,맞았습니다!!,32412,40,Python 3,"import sys

n = int(sys.stdin.readline())

scores = list(map(int, sys.stdin.readline().split(' ')))

max_score = max(scores)

tmp = 0
for score in scores:
    tmp += score/max_score * 100

print(tmp/n)"
 1546번,평균,50.349%,"수학, 사칙연산",91570529,harry56,맞았습니다!!,36996,112,Python 3,"from re import L
n=int(input())
max=0
s=0
l=list(map(int, input().split()))
for i in range(n):
  if l[i]>max:
    max=l[i]
for i in range(n):
  l[i]=l[i]/max*100
for i in range(n):
  s=s+l[i]
print(s/n)"
 1546번,평균,50.349%,"수학, 사칙연산",91570147,davidjh315,맞았습니다!!,32412,36,Python 3,"n = int(input())
arr= list(map(int, input().split()))
avg = sum(arr)/len(arr)*100/max(arr)
print(avg)"
 1546번,평균,50.349%,"수학, 사칙연산",91570123,davidjh315,틀렸습니다,,,Python 3,"n = int(input())
arr= list(map(int, input().split()))
avg = sum(arr)/len(arr)*100/n
print(avg)"
 1546번,평균,50.349%,"수학, 사칙연산",91567475,624eh,맞았습니다!!,32412,36,Python 3,"a = int(input())
b = list(map(int,input().split()))
p = []
b.sort()
b.reverse()
c = b[0]
for i in range(a) :
    d = b[i]/c * 100
    p.append(d)
s = 0 
for i in range(a) :
    s += p[i]
s /= a 
print(s)"
 1546번,평균,50.349%,"수학, 사칙연산",91563171,jialstjr,맞았습니다!!,32412,40,Python 3,"import sys

n = int(input())
a =[]
new_mean = 0

a.extend(map(int, sys.stdin.readline().split()))

d = max(a)

for i in range(n):
    a[i] = (a[i] / d)

for j in range(n):
    new_mean = new_mean + (a[j] * 100)

print(new_mean / n)
"
 1546번,평균,50.349%,"수학, 사칙연산",91563124,jialstjr,틀렸습니다,,,Python 3,"import sys

n = int(input())
a =[]
new_mean = 0

a.extend(map(int, sys.stdin.readline().split()))

d = max(a)

print(d)
for i in range(n):
    a[i] = (a[i] / d)

for j in range(n):
    new_mean = new_mean + (a[j] * 100)

print(new_mean / n)
"
 1546번,평균,50.349%,"수학, 사칙연산",91562276,sero1220,맞았습니다!!,32412,40,Python 3,"n = int(input())
arr = list(map(int, input().split()))

m = max(arr)

s = 0
for i in range(n):
    s += (arr[i] / m) * 100
    
print(s / n)    "
 1546번,평균,50.349%,"수학, 사칙연산",91561108,xordl1010234,맞았습니다!!,32412,36,Python 3,"import sys
N = int(sys.stdin.readline())
data = list(map(int, sys.stdin.readline().split()))
stan = max(data)
for i in range(len(data)):
    data[i] = data[i] / stan * 100
print(""%.3f""%(sum(data) / N))"
 1546번,평균,50.349%,"수학, 사칙연산",91560987,adsd336,맞았습니다!!,32412,40,Python 3,"testcase = int(input())

listscore = list(map(int, input().split()))

maxlist = max(listscore)
newlist = [(score/maxlist)*100 for score in listscore]

avglist = float(sum(newlist)/testcase)

print(avglist)

"
 1546번,평균,50.349%,"수학, 사칙연산",91559954,adsd336,런타임 에러 (TypeError),,,Python 3,"testcase = int(input())

listnumber = list(map(int,input().split()))

maxscore = max(listnumber)

newscore = [(listnumber/maxscore)*100 for score in listnumber]

print(newscore)"
 1546번,평균,50.349%,"수학, 사칙연산",91558416,hohono,맞았습니다!!,32412,36,Python 3,"n=int(input())
b=[]
a=list(map(int,input().split()))
m=max(a)
for i in range(n):
    b.append((a[i]/m)*100)
print(sum(b)/n)"
 1931번,회의실 배정,31.181%,"그리디 알고리즘, 정렬",91573818,0507jiho,맞았습니다!!,49500,220,Python 3,"import sys

sys.setrecursionlimit(10**6)
input = sys.stdin.readline
meeting = []

n = int(input())
for i in range(n):
    start, end = map(int, input().split())
    meeting.append((start, end))

sortedEnd = sorted(sorted(meeting, key=lambda x: x[0]), key=lambda x: x[1])
now = sortedEnd[0]
cnt = 1
for start, end in sortedEnd[1:]:
    if start >= now[1]:
        cnt += 1
        now = (start, end)

print(cnt)"
 1931번,회의실 배정,31.181%,"그리디 알고리즘, 정렬",91573573,0507jiho,틀렸습니다,,,Python 3,"import sys

sys.setrecursionlimit(10**6)
input = sys.stdin.readline
meeting = []

n = int(input())
for i in range(n):
    start, end = map(int, input().split())
    meeting.append((start, end))

sortedEnd = sorted(meeting, key=lambda x: x[1])
now = sortedEnd[0]
cnt = 1
for start, end in sortedEnd[1:]:
    if start >= now[1]:
        cnt += 1
        now = (start, end)

print(cnt)"
 1931번,회의실 배정,31.181%,"그리디 알고리즘, 정렬",91553287,forwarder1121,맞았습니다!!,48580,2844,Python 3,"import heapq
#input
pq=[]
N=int(input())
result=0
for i in range(N):
    start,end=tuple(map(int,input().split()))
    heapq.heappush(pq,(end,start))

#logic
time=0
while pq:
    end,start=heapq.heappop(pq)
    if(start<time): continue
    time=end
    result+=1

print(result)

#time complexity : O(NlogN)"
 1931번,회의실 배정,31.181%,"그리디 알고리즘, 정렬",91547898,gunhong951,틀렸습니다,,,PyPy3,"def solution3():
    N = int(input())
    meetings = [tuple(map(int, input().split())) for _ in range(N)]
    # 사실상 정렬할 때 빨리 끝나는 것을 1기준으로 삼고, 2기준은 길이 또는 빨리 시작하는 것 큰 차이는 없이 같을 것 같다.
    # 기본적으로 끝나는 시점이 동일하니까 늦게 시작할 수록 짧은 것인데... 그 의미가 다르다?
    meetings.sort(key=lambda meeting:(meeting[1], meeting[1] - meeting[0]))
    start, end = meetings[0][0], meetings[0][1]
    count = 1
    if N == 1:
        print(count)
        exit()

    for meeting in meetings[1:]:
        if meeting[0] >= end:
            count += 1
            start = meeting[0]
            end = meeting[1]
    print(count)



solution3()"
 1931번,회의실 배정,31.181%,"그리디 알고리즘, 정렬",91543350,gunhong951,맞았습니다!!,126808,372,PyPy3,"def solution3():
    N = int(input())
    meetings = [tuple(map(int, input().split())) for _ in range(N)]
    # 사실상 정렬할 때 빨리 끝나는 것을 1기준으로 삼고, 2기준은 길이 또는 빨리 시작하는 것 큰 차이는 없이 같을 것 같다.
    # 기본적으로 끝나는 시점이 동일하니까 늦게 시작할 수록 짧은 것인데... 그 의미가 다르다?
    meetings.sort(key=lambda meeting:(meeting[1], meeting[0]))
    start, end = meetings[0][0], meetings[0][1]
    count = 1
    if N == 1:
        print(count)
        exit()

    for meeting in meetings[1:]:
        if meeting[0] >= end:
            count += 1
            start = meeting[0]
            end = meeting[1]
    print(count)



solution3()"
 1931번,회의실 배정,31.181%,"그리디 알고리즘, 정렬",91543331,gunhong951,틀렸습니다,,,PyPy3,"def solution3():
    N = int(input())
    meetings = [tuple(map(int, input().split())) for _ in range(N)]
    # 사실상 정렬할 때 빨리 끝나는 것을 1기준으로 삼고, 2기준은 길이 또는 빨리 시작하는 것 큰 차이는 없이 같을 것 같다.
    # 기본적으로 끝나는 시점이 동일하니까 늦게 시작할 수록 짧은 것인데... 그 의미가 다르다?
    meetings.sort(key=lambda meeting:(meeting[1], meeting[1] - meeting[0]))
    start, end = meetings[0][0], meetings[0][1]
    count = 1
    if N == 1:
        print(count)
        exit()

    for meeting in meetings[1:]:
        if meeting[0] >= end:
            count += 1
            start = meeting[0]
            end = meeting[1]
    print(count)



solution3()"
 1931번,회의실 배정,31.181%,"그리디 알고리즘, 정렬",91541806,ibtsdan,맞았습니다!!,48580,260,Python 3,"import heapq, sys
input = sys.stdin.readline
n = int(input())
A = []
answer = 1
for _ in range(n):
    s, e = map(int,input().split())
    heapq.heappush(A, (e,s))
    
f_e, f_s = heapq.heappop(A)
while A:
    s_e, s_s = heapq.heappop(A)
    if f_e <= s_s:
        answer += 1
        f_s, f_e = s_s, s_e
print(answer)"
 1931번,회의실 배정,31.181%,"그리디 알고리즘, 정렬",91540610,ytk030305,맞았습니다!!,60360,2764,Python 3,"li = []
n = int(input())
for i in range(n):
    li.append(list(map(int, input().split())))
li.sort(key=lambda x: (x[1], x[0]))
max_n = -1
count = 0
for each in li:
    if each[0] >= max_n:
        count += 1
        max_n = each[1]
print(count)"
 1931번,회의실 배정,31.181%,"그리디 알고리즘, 정렬",91534390,hsd970730,맞았습니다!!,61776,272,Python 3,"import sys
from collections import deque

input = sys.stdin.read
data = input().splitlines()
length, data = int(data[0]), data[1:]
meeting_schedule = deque()

data = list(list(map(int, d.split())) for d in data)
data = sorted(data, key=lambda k: (k[1], k[0]))

now_end = 0
count = 0
for start, end in data:
    if start >= now_end:
        count += 1
        now_end = end
        
print(count)"
 1931번,회의실 배정,31.181%,"그리디 알고리즘, 정렬",91534167,hsd970730,컴파일 에러,,,Python 3,"import sys

input = sys.stdin.read
data = input().splitlines()
length, data = int(data[0]), data[1:]

# 회의 데이터를 입력받아 정수로 변환하고 끝나는 시간 기준으로 정렬
data = [list(map(int, d.split())) for d in data]
data = sorted(data, key=lambda k: k[1])  # 끝나는 시간 기준 오름차순 정렬

now_end = 0  # 마지막 회의 끝난 시간
count = 0  # 선택한 회의 수

# 회의 스케줄을 그리디 방식으로 선택
for start, end in data:
    if start >= now_end:  # 시작 시간이 마지막 회의 끝나는 시간보다 크거나 같으면 선택
        count += 1
        now_end = end  # 마지막 회의 끝나는 시간을 갱신
        
print(count)import sys

input = sys.stdin.read
data = input().splitlines()
length, data = int(data[0]), data[1:]

# 회의 데이터를 입력받아 정수로 변환하고 끝나는 시간 기준으로 정렬
data = [list(map(int, d.split())) for d in data]
data = sorted(data, key=lambda k: k[1])  # 끝나는 시간 기준 오름차순 정렬

now_end = 0  # 마지막 회의 끝난 시간
count = 0  # 선택한 회의 수

# 회의 스케줄을 그리디 방식으로 선택
for start, end in data:
    if start >= now_end:  # 시작 시간이 마지막 회의 끝나는 시간보다 크거나 같으면 선택
        count += 1
        now_end = end  # 마지막 회의 끝나는 시간을 갱신
        
print(count)"
 1931번,회의실 배정,31.181%,"그리디 알고리즘, 정렬",91524315,leeaethra,맞았습니다!!,127184,324,PyPy3,"import sys
input = sys.stdin.readline

n = int(input())
arr = [list(map(int, input().split())) for _ in range(n)]
arr.sort(key=lambda x: (x[1], x[0]))
result = 1
start, end = arr[0]
idx = 1
while idx < n:
    if end <= arr[idx][0]:
        result += 1
        start, end = arr[idx]
    idx += 1
print(result)
"
 1931번,회의실 배정,31.181%,"그리디 알고리즘, 정렬",91524242,leeaethra,맞았습니다!!,60360,2824,Python 3,"n = int(input())
arr = [list(map(int, input().split())) for _ in range(n)]
arr.sort(key=lambda x: (x[1], x[0]))
result = 1
start, end = arr[0]
idx = 1
while idx < n:
    if end <= arr[idx][0]:
        result += 1
        start, end = arr[idx]
    idx += 1
print(result)
"
 2169번,로봇 조종하기,35.464%,다이나믹 프로그래밍,91568494,potatomoney716,맞았습니다!!,141328,1472,Python 3,"# 로봇 조종하기 2169
# 11:44

# 위쪽으로 이동못하고, 한 번 탐사한 지역 탐사 x
# 1,1 -> N,M
# 탐사한 지역들의 가치의 합이 최대로

# N, M <= 1000

import sys 
MIN = -sys.maxsize
N,M = map(int, sys.stdin.readline().rstrip().split())
arr = [
    list(map(int, sys.stdin.readline().rstrip().split()))
    for _ in range(N)
]

# DP

# DP[i][j] = i,j까지 왔을 때 최대 가치
# DP[i][j] = max()
# DP[i-1][j], DP[i][j-1], DP[i][j+1]

DP = [
    [MIN] * (M) 
    for _ in range(N)
]

DP_LEFT = [
    [MIN] * (M) 
    for _ in range(N)
]

DP_RIGHT = [
    [MIN] * (M) 
    for _ in range(N)
]

DP[0][0] = arr[0][0]
DP_LEFT[0][0] = arr[0][0]
DP_RIGHT[0][0] = arr[0][0]

for i in range(1,M):
    DP[0][i] = DP[0][i-1] + arr[0][i]
    DP_LEFT[0][i] = DP_LEFT[0][i-1] + arr[0][i]
    DP_RIGHT[0][i] = DP_RIGHT[0][i-1] + arr[0][i]

for i in range(1,N):
    # 왼쪽 먼저 업데이트
    DP_LEFT[i][0] = DP[i-1][0] + arr[i][0]
    for j in range(1, M):
        DP_LEFT[i][j] = max(DP[i-1][j], DP_LEFT[i][j-1])  + arr[i][j]

    # 오른쪽 업데이트
    DP_RIGHT[i][M-1] = DP[i-1][M-1] + arr[i][M-1]
    for j in range(M-2, -1, -1):
        DP_RIGHT[i][j] = max(DP[i-1][j], DP_RIGHT[i][j+1])  + arr[i][j]

    # 최종 업데이트
    for j in range(0,M):
        DP[i][j] = max(DP_LEFT[i][j], DP_RIGHT[i][j], DP[i-1][j] + arr[i][j])

print(DP[N-1][M-1])"
 2169번,로봇 조종하기,35.464%,다이나믹 프로그래밍,91568202,potatomoney716,틀렸습니다,,,Python 3,"# 로봇 조종하기 2169
# 11:44

# 위쪽으로 이동못하고, 한 번 탐사한 지역 탐사 x
# 1,1 -> N,M
# 탐사한 지역들의 가치의 합이 최대로

# N, M <= 1000

import sys 
MIN = -sys.maxsize
N,M = map(int, sys.stdin.readline().rstrip().split())
arr = [
    list(map(int, sys.stdin.readline().rstrip().split()))
    for _ in range(N)
]

# DP

# DP[i][j] = i,j까지 왔을 때 최대 가치
# DP[i][j] = max()
# DP[i-1][j], DP[i][j-1], DP[i][j+1]

DP = [
    [MIN] * (M) 
    for _ in range(N)
]

DP_LEFT = [
    [MIN] * (M) 
    for _ in range(N)
]

DP_RIGHT = [
    [MIN] * (M) 
    for _ in range(N)
]

DP[0][0] = arr[0][0]
DP_LEFT[0][0] = arr[0][0]
DP_RIGHT[0][0] = arr[0][0]

for i in range(1,M):
    DP[0][i] = DP[0][i-1] + arr[0][i]
    DP_LEFT[0][i] = DP_LEFT[0][i-1] + arr[0][i]
    DP_RIGHT[0][i] = DP_RIGHT[0][i-1] + arr[0][i]

for i in range(1,N):
    # 왼쪽 먼저 업데이트
    DP_LEFT[i][0] = DP[i-1][0] + arr[i][0]
    for j in range(1, M):
        DP_LEFT[i][j] = max(DP[i-1][j], DP_LEFT[i][j-1])  + arr[i][j]

    # 오른쪽 업데이트
    DP_RIGHT[i][M-1] = DP[i-1][M-1] + arr[i][M-1]
    for j in range(M-2, -1, -1):
        DP_RIGHT[i][j] = max(DP[i-1][j], DP_RIGHT[i][j+1])  + arr[i][j]

    for j in range(0,M):
        DP[i][j] = max(DP_LEFT[i][j], DP_RIGHT[i][j], DP[i-1][j])

print(DP[N-1][M-1])"
 2169번,로봇 조종하기,35.464%,다이나믹 프로그래밍,91356739,kd0201e07,맞았습니다!!,128432,244,PyPy3,"import sys

n, m = map(int, sys.stdin.readline().split())
arr = []
for _ in range(n):
    tmp = list(map(int, sys.stdin.readline().split()))
    arr.append(tmp)
dp = [[0 for _ in range(m)] for _ in range(n)]
first_sum = 0
for j in range(m):
    first_sum += arr[0][j]
    dp[0][j] = first_sum

for i in range(1, n):
    for j in range(m):
        dp[i][j] = dp[i-1][j] + arr[i][j]
    tmp1 = dp[i][:]
    tmp2 = dp[i][:]
    for j in range(1, m):
        tmp1[j] = max(tmp1[j-1]+arr[i][j], tmp1[j])
    for j in range(m-2, -1, -1):
        tmp2[j] = max(tmp2[j+1]+arr[i][j], tmp2[j])
    for j in range(m):
        dp[i][j] = max(tmp1[j], tmp2[j])
print(dp[n-1][m-1])"
 2169번,로봇 조종하기,35.464%,다이나믹 프로그래밍,91352590,helloworld12345,맞았습니다!!,279116,580,PyPy3,"import sys

N, M = map(int, input().split())
regions = [list(map(int, sys.stdin.readline().split())) for _ in range(N)]
INF = float(""inf"")
UP = 0
LEFT = 1
RIGHT = 2
dp = [[[-INF for _ in range(3)] for _ in range(M)] for _ in range(N)]
dp[0][0][UP] = regions[0][0]
dp[0][0][LEFT] = regions[0][0]
for i in range(1, M):
    dp[0][i][LEFT] = regions[0][i] + dp[0][i - 1][LEFT]
for y in range(1, N):
    # 위에서 아래로
    for x in range(M):
        dp[y][x][UP] = regions[y][x] + max(dp[y - 1][x][UP], dp[y - 1][x][LEFT], dp[y - 1][x][RIGHT])
    # 왼쪽에서 오른쪽으로
    for x in range(1, M):
        dp[y][x][LEFT] = regions[y][x] + max(dp[y][x - 1][UP], dp[y][x - 1][LEFT])
    # 오른쪽에서 왼쪽으로
    for x in range(M - 2, -1, -1):
        dp[y][x][RIGHT] = regions[y][x] + max(dp[y][x + 1][UP], dp[y][x + 1][RIGHT])
print(max(dp[N - 1][M - 1]))"
 2169번,로봇 조종하기,35.464%,다이나믹 프로그래밍,91351660,helloworld12345,맞았습니다!!,255440,2536,Python 3,"N, M = map(int, input().split())
regions = [list(map(int, input().split())) for _ in range(N)]
INF = float(""inf"")
UP = 0
LEFT = 1
RIGHT = 2
dp = [[[-INF for _ in range(3)] for _ in range(M)] for _ in range(N)]
dp[0][0][UP] = regions[0][0]
dp[0][0][LEFT] = regions[0][0]
for i in range(1, M):
    dp[0][i][LEFT] = regions[0][i] + dp[0][i - 1][LEFT]
for y in range(1, N):
    # 위에서 아래로
    for x in range(M):
        dp[y][x][UP] = regions[y][x] + max(dp[y - 1][x][UP], dp[y - 1][x][LEFT], dp[y - 1][x][RIGHT])
    # 왼쪽에서 오른쪽으로
    for x in range(1, M):
        dp[y][x][LEFT] = regions[y][x] + max(dp[y][x - 1][UP], dp[y][x - 1][LEFT])
    # 오른쪽에서 왼쪽으로
    for x in range(M - 2, -1, -1):
        dp[y][x][RIGHT] = regions[y][x] + max(dp[y][x + 1][UP], dp[y][x + 1][RIGHT])
print(max(dp[N - 1][M - 1]))"
 2178번,미로 탐색,45.190%,"그래프 이론, 그래프 탐색, 너비 우선 탐색",91576463,arica0101,채점 중 (18%),,,Python 3,"import sys
input = sys.stdin.readline
# n*m 배열 미로
# 1은 이동가능, 0은 불가
 # 1,1 이동 --> n,m으로 이동
from collections import deque
def graph(start, end,cnt):
    q = deque()
    q.append((start,end,cnt))

    while q:
        start_y,start_x,num = q.popleft()
        # 이미 지나온 길은 1이 아닌 숫자로 처리해서 갈 수 있는 길로 보지 않도록 한다.
        
        
        if start_y == n-1 and start_x == m-1:
            return num

        for y,x in [(-1,0),(0,1),(1,0),(0,-1)]:
            ny,nx = start_y + y,start_x + x
            if 0 <= ny < n and 0 <= nx < m and arr[ny][nx] == 1:
                arr[ny][nx] = 0
                q.append((ny, nx,num+1))


n,m = map(int,input().strip().split())
arr = [list(map(int,input().strip())) for _ in range(n)]
result = graph(0,0,1)
print(result)
# print(arr)"
 2178번,미로 탐색,45.190%,"그래프 이론, 그래프 탐색, 너비 우선 탐색",91576360,arica0101,맞았습니다!!,34952,68,Python 3,"import sys
input = sys.stdin.readline
# n*m 배열 미로
# 1은 이동가능, 0은 불가
 # 1,1 이동 --> n,m으로 이동
from collections import deque
def graph(start, end,cnt):
    q = deque()
    q.append((start,end,cnt))

    while q:
        start_y,start_x,num = q.popleft()
        # 이미 지나온 길은 1이 아닌 숫자로 처리해서 갈 수 있는 길로 보지 않도록 한다.
        arr[start_y][start_x] = 0
        
        if start_y == n-1 and start_x == m-1:
            return num

        for y,x in [(-1,0),(0,1),(1,0),(0,-1)]:
            ny,nx = start_y + y,start_x + x
            if 0 <= ny < n and 0 <= nx < m and arr[ny][nx] == 1:
                arr[ny][nx] = 0
                q.append((ny, nx,num+1))


n,m = map(int,input().strip().split())
arr = [list(map(int,input().strip())) for _ in range(n)]
result = graph(0,0,1)
print(result)
# print(arr)"
 2178번,미로 탐색,45.190%,"그래프 이론, 그래프 탐색, 너비 우선 탐색",91576062,arica0101,맞았습니다!!,114144,120,PyPy3,"from collections import deque


def graph(start, end, cnt):
    q = deque()
    q.append((start, end, cnt))
    arr[start][end] = 0
    while q:
        start_y, start_x, num = q.popleft()
        # 이미 지나온 길은 1이 아닌 숫자로 처리해서 갈 수 있는 길로 보지 않도록 한다.

        if start_y == n - 1 and start_x == m - 1:
            return num

        for y, x in [(-1, 0), (0, 1), (1, 0), (0, -1)]:
            ny, nx = start_y + y, start_x + x
            if 0 <= ny < n and 0 <= nx < m and arr[ny][nx] == 1:
                q.append((ny, nx, num + 1))
                arr[ny][nx] = 0


n, m = map(int, input().strip().split())
arr = [list(map(int, input().strip())) for _ in range(n)]
result = graph(0, 0, 1)
print(result)
# print(arr)"
 2178번,미로 탐색,45.190%,"그래프 이론, 그래프 탐색, 너비 우선 탐색",91575797,arica0101,맞았습니다!!,114360,120,PyPy3,"from collections import deque

def graph(start, end,cnt):
    q = deque()
    q.append((start,end,cnt))

    while q:
        start_y,start_x,num = q.popleft()
        # 이미 지나온 길은 1이 아닌 숫자로 처리해서 갈 수 있는 길로 보지 않도록 한다.
        arr_fake[start_y][start_x] = num

        if start_y == n-1 and start_x == m-1:
            return arr_fake[start_y][start_x]

        for y,x in [(-1,0),(0,1),(1,0),(0,-1)]:
            ny,nx = start_y + y,start_x + x
            if 0 <= ny < n and 0 <= nx < m and arr[ny][nx] == 1 and arr_fake[ny][nx] == 0:
                q.append((ny, nx,num+1))
                arr_fake[ny][nx] = num+1


n,m = map(int,input().split())
arr = [list(map(int,input())) for _ in range(n)]
arr_fake = [[0]*m for _ in range(n)]
result = graph(0,0,1)
print(result)"
